MessageID,Subject,Message,Spam/Ham,Date
17104,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2014-01-09
17105,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2012-04-23
17106,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2010-03-21
17107,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-06-17
17108,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2012-07-29
17109,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2016-03-16
17110,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2022-02-01
17111,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2025-01-05
17112,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2019-12-26
17113,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2013-07-27
17114,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2011-12-22
17115,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2012-12-20
17116,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-06-16
17117,Weekly report attached,Here are the design mockups for your review.,ham,2023-11-26
17118,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-10-07
17119,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2016-04-07
17120,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2016-08-11
17121,Weekly report attached,Could we reschedule our meeting to next week?,ham,2025-06-19
17122,Lunch plans?,Here are the design mockups for your review.,ham,2015-05-17
17123,Lunch plans?,Could we reschedule our meeting to next week?,ham,2019-08-06
17124,Weekly report attached,Here are the design mockups for your review.,ham,2015-10-16
17125,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2010-10-11
17126,Weekly report attached,Could we reschedule our meeting to next week?,ham,2015-06-30
17127,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-09-14
17128,Weekly report attached,Here are the design mockups for your review.,ham,2022-01-11
17129,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2025-05-19
17130,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2016-12-26
17131,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-11-22
17132,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-05-01
17133,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2023-10-26
17134,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-07-04
17135,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2012-01-29
17136,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2012-11-04
17137,Lunch plans?,Could we reschedule our meeting to next week?,ham,2024-01-13
17138,Weekly report attached,Could we reschedule our meeting to next week?,ham,2014-08-06
17139,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2024-03-16
17140,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2016-12-04
17141,Project update and next steps,Could we reschedule our meeting to next week?,ham,2025-04-02
17142,Project update and next steps,Here are the design mockups for your review.,ham,2019-11-20
17143,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2010-05-03
17144,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-03-31
17145,Team outing this Friday,Here are the design mockups for your review.,ham,2024-07-14
17146,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2014-07-23
17147,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2015-12-17
17148,Lunch plans?,Here are the design mockups for your review.,ham,2015-01-30
17149,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-10-31
17150,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2021-07-12
17151,Lunch plans?,Could we reschedule our meeting to next week?,ham,2023-12-10
17152,Project update and next steps,Could we reschedule our meeting to next week?,ham,2024-02-14
17153,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2025-01-08
17154,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2024-02-17
17155,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2016-02-23
17156,Project update and next steps,Could we reschedule our meeting to next week?,ham,2018-02-13
17157,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-03-09
17158,Weekly report attached,Could we reschedule our meeting to next week?,ham,2016-05-23
17159,Weekly report attached,Could we reschedule our meeting to next week?,ham,2012-09-21
17160,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-10-18
17161,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2021-05-12
17162,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-02-13
17163,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2016-12-03
17164,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2020-04-27
17165,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-08-28
17166,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2014-09-14
17167,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-08-26
17168,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2017-12-24
17169,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-08-15
17170,Weekly report attached,Here are the design mockups for your review.,ham,2016-12-02
17171,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2011-11-03
17172,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2012-07-26
17173,Team outing this Friday,Here are the design mockups for your review.,ham,2025-08-04
17174,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-02-14
17175,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2022-09-15
17176,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2018-04-29
17177,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2023-05-12
17178,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2013-01-28
17179,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-08-01
17180,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2020-01-22
17181,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-07-27
17182,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2019-07-10
17183,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2022-09-22
17184,Weekly report attached,Could we reschedule our meeting to next week?,ham,2021-08-29
17185,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2011-05-28
17186,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2013-04-19
17187,Weekly report attached,Here are the design mockups for your review.,ham,2014-10-17
17188,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2022-10-30
17189,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2025-04-20
17190,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2020-01-08
17191,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2021-08-02
17192,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-06-26
17193,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2011-08-08
17194,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-03-05
17195,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2012-02-28
17196,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2024-11-12
17197,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-09-19
17198,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-03-25
17199,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2016-12-02
17200,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2012-06-05
17201,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2024-05-03
17202,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-07-21
17203,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2012-10-18
17204,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2020-08-27
17205,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2013-09-02
17206,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2021-02-07
17207,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2011-12-16
17208,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2010-08-10
17209,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2018-10-06
17210,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2024-03-27
17211,Weekly report attached,Here are the design mockups for your review.,ham,2022-08-11
17212,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-06-26
17213,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2017-09-18
17214,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2010-04-04
17215,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-03-02
17216,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2020-02-21
17217,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2013-12-02
17218,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2013-05-19
17219,Weekly report attached,Could we reschedule our meeting to next week?,ham,2016-05-23
17220,Lunch plans?,Here are the design mockups for your review.,ham,2019-08-21
17221,Project update and next steps,Could we reschedule our meeting to next week?,ham,2011-02-18
17222,Lunch plans?,Could we reschedule our meeting to next week?,ham,2013-01-04
17223,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-01-23
17224,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2015-08-13
17225,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-02-11
17226,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-10-09
17227,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-06-12
17228,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-03-29
17229,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2023-08-23
17230,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2022-01-06
17231,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2018-11-08
17232,Lunch plans?,Here are the design mockups for your review.,ham,2011-01-30
17233,Lunch plans?,Here are the design mockups for your review.,ham,2017-09-30
17234,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2019-12-28
17235,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-11-22
17236,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2021-07-17
17237,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-10-14
17238,Weekly report attached,Could we reschedule our meeting to next week?,ham,2020-01-22
17239,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2019-12-13
17240,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2010-11-14
17241,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2020-01-22
17242,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2020-07-25
17243,Lunch plans?,Here are the design mockups for your review.,ham,2023-07-15
17244,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2013-12-29
17245,Weekly report attached,Could we reschedule our meeting to next week?,ham,2012-04-24
17246,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2022-03-15
17247,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2018-03-23
17248,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2020-08-22
17249,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2021-03-19
17250,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2015-05-08
17251,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2021-01-20
17252,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2023-12-18
17253,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2010-09-07
17254,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2012-07-17
17255,Project update and next steps,Here are the design mockups for your review.,ham,2017-06-02
17256,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2011-07-26
17257,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2024-07-24
17258,Lunch plans?,Here are the design mockups for your review.,ham,2019-02-02
17259,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2019-07-26
17260,Project update and next steps,Here are the design mockups for your review.,ham,2022-11-23
17261,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2016-05-21
17262,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2025-02-18
17263,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-05-16
17264,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-03-20
17265,Weekly report attached,Here are the design mockups for your review.,ham,2015-01-06
17266,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2021-11-29
17267,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2017-11-15
17268,Project update and next steps,Could we reschedule our meeting to next week?,ham,2022-03-09
17269,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-04-29
17270,Weekly report attached,Here are the design mockups for your review.,ham,2011-11-08
17271,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-06-30
17272,Weekly report attached,Here are the design mockups for your review.,ham,2010-03-23
17273,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-09-02
17274,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2010-03-19
17275,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2023-09-01
17276,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-10-15
17277,Weekly report attached,Here are the design mockups for your review.,ham,2021-01-21
17278,Weekly report attached,Could we reschedule our meeting to next week?,ham,2025-07-20
17279,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2019-04-19
17280,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2023-12-16
17281,Lunch plans?,Here are the design mockups for your review.,ham,2025-01-02
17282,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-02-08
17283,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-09-13
17284,Project update and next steps,Could we reschedule our meeting to next week?,ham,2023-04-02
17285,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2010-09-20
17286,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-11-12
17287,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2023-09-15
17288,Lunch plans?,Could we reschedule our meeting to next week?,ham,2019-09-01
17289,Team outing this Friday,Here are the design mockups for your review.,ham,2011-09-18
17290,Weekly report attached,Here are the design mockups for your review.,ham,2014-12-20
17291,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2011-09-19
17292,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2010-11-30
17293,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2013-11-10
17294,Weekly report attached,Here are the design mockups for your review.,ham,2011-03-06
17295,Project update and next steps,Could we reschedule our meeting to next week?,ham,2023-01-06
17296,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-04-26
17297,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2019-03-15
17298,Weekly report attached,Could we reschedule our meeting to next week?,ham,2013-11-14
17299,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2010-11-14
17300,Weekly report attached,Could we reschedule our meeting to next week?,ham,2012-03-28
17301,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2022-05-10
17302,Team outing this Friday,Here are the design mockups for your review.,ham,2011-01-30
17303,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2013-05-13
17304,Lunch plans?,Could we reschedule our meeting to next week?,ham,2013-01-30
17305,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2017-09-07
17306,Project update and next steps,Here are the design mockups for your review.,ham,2016-03-15
17307,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2022-09-19
17308,Lunch plans?,Here are the design mockups for your review.,ham,2010-02-26
17309,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2024-04-26
17310,Lunch plans?,Here are the design mockups for your review.,ham,2024-05-01
17311,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2019-10-19
17312,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2024-12-31
17313,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-02-19
17314,Weekly report attached,Could we reschedule our meeting to next week?,ham,2023-10-13
17315,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-11-25
17316,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-12-05
17317,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2011-03-25
17318,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-05-12
17319,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2021-12-17
17320,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2014-08-30
17321,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2014-04-05
17322,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2022-09-28
17323,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2016-11-23
17324,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2011-04-07
17325,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2020-08-22
17326,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-07-02
17327,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2020-06-23
17328,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-12-03
17329,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-02-24
17330,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2012-01-25
17331,Team outing this Friday,Here are the design mockups for your review.,ham,2020-12-24
17332,Project update and next steps,Could we reschedule our meeting to next week?,ham,2011-02-18
17333,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-10-19
17334,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2021-08-24
17335,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2010-12-19
17336,Lunch plans?,Here are the design mockups for your review.,ham,2020-11-04
17337,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2025-07-04
17338,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-09-16
17339,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-09-24
17340,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-11-14
17341,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2018-02-09
17342,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-04-02
17343,Lunch plans?,Here are the design mockups for your review.,ham,2017-10-31
17344,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2022-11-12
17345,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2019-10-01
17346,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-02-26
17347,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-04-29
17348,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-07-31
17349,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-09-16
17350,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2022-05-30
17351,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2020-12-31
17352,Project update and next steps,Could we reschedule our meeting to next week?,ham,2020-10-22
17353,Weekly report attached,Here are the design mockups for your review.,ham,2025-05-02
17354,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-01-03
17355,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2010-10-03
17356,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2024-03-06
17357,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2023-06-04
17358,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2020-05-16
17359,Project update and next steps,Could we reschedule our meeting to next week?,ham,2013-04-24
17360,Project update and next steps,Could we reschedule our meeting to next week?,ham,2014-10-21
17361,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-05-15
17362,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-06-06
17363,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2015-08-31
17364,Weekly report attached,Could we reschedule our meeting to next week?,ham,2014-06-27
17365,Lunch plans?,Here are the design mockups for your review.,ham,2014-04-27
17366,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2023-03-29
17367,Project update and next steps,Could we reschedule our meeting to next week?,ham,2018-12-14
17368,Weekly report attached,Here are the design mockups for your review.,ham,2024-06-23
17369,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2018-09-23
17370,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2022-10-20
17371,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2023-06-13
17372,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2025-06-24
17373,Team outing this Friday,Here are the design mockups for your review.,ham,2016-02-05
17374,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2013-07-23
17375,Project update and next steps,Here are the design mockups for your review.,ham,2023-06-15
17376,Lunch plans?,Here are the design mockups for your review.,ham,2011-11-19
17377,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2021-11-26
17378,Weekly report attached,Here are the design mockups for your review.,ham,2025-01-17
17379,Weekly report attached,Could we reschedule our meeting to next week?,ham,2018-11-10
17380,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2014-04-19
17381,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2021-08-21
17382,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-02-08
17383,Project update and next steps,Here are the design mockups for your review.,ham,2015-07-16
17384,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2019-08-18
17385,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2015-09-22
17386,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-09-07
17387,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2025-07-06
17388,Project update and next steps,Here are the design mockups for your review.,ham,2015-05-08
17389,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2013-09-22
17390,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2025-05-03
17391,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-01-05
17392,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2019-03-27
17393,Weekly report attached,Could we reschedule our meeting to next week?,ham,2024-09-30
17394,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2015-01-02
17395,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-10-01
17396,Team outing this Friday,Here are the design mockups for your review.,ham,2016-03-03
17397,Weekly report attached,Could we reschedule our meeting to next week?,ham,2025-05-22
17398,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2023-07-29
17399,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-06-09
17400,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2023-06-06
17401,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2023-03-17
17402,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2017-06-11
17403,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2010-06-23
17404,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2022-01-02
17405,Project update and next steps,Here are the design mockups for your review.,ham,2015-02-09
17406,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2011-02-01
17407,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2025-01-17
17408,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2019-03-18
17409,Weekly report attached,Here are the design mockups for your review.,ham,2012-02-19
17410,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2010-04-10
17411,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-11-06
17412,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2013-08-26
17413,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2013-05-06
17414,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2020-05-14
17415,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2019-06-29
17416,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2022-12-20
17417,Project update and next steps,Here are the design mockups for your review.,ham,2012-08-25
17418,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2021-01-10
17419,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2019-12-08
17420,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2011-11-10
17421,Weekly report attached,Here are the design mockups for your review.,ham,2013-08-03
17422,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2018-07-18
17423,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2017-04-29
17424,Lunch plans?,Could we reschedule our meeting to next week?,ham,2013-01-22
17425,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2019-05-12
17426,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2014-02-23
17427,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-07-19
17428,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2015-04-09
17429,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-04-28
17430,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-06-12
17431,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2019-10-27
17432,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2011-01-17
17433,Project update and next steps,Here are the design mockups for your review.,ham,2019-06-13
